id,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
126380,Raghet,Charles,Charles Raghet,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
126381,des Enfans,Nicolas,Nicolas des Enfans,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
126386,Remy,Jehenne,Jehenne Remy,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1590s
126387,Du Mont,Florent,Florent Du Mont,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1590s
126388,Du Levant,Clement,Clement Du Levant,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1590s
126392,Le Massy,Arnould,Arnould Le Massy,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,5,0,0,2,9,0,0,1,1,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1570s
126393,Blondel,Antoine,Antoine Blondel,1550.0,Belgium,Tournai,1603.0,,,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
126395,de Gouy,Victor,Victor de Gouy,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1580s
126402,Manteanus,Simon,Simon Manteanus,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
126423,Le Maire,Mathias,Mathias Le Maire,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
126426,Grenart,Antonius,Antonius Grenart,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1620s
126430,Dansaert,Remigius,Remigius Dansaert,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,LATIN,1630s
126646,Ouwerx,Jean,Jean Ouwerx,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
126650,le Febvre,Adrien,Adrien le Febvre,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,Multi
126766,Foillan,Pierart,Pierart Foillan,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
126782,Mombaer,Jean,Jean Mombaer,1460.0,,,1501.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
126808,de Melun d'Espinoy,Anne Marie,Anne Marie de Melun d'Espinoy,,,,1634.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
126834,Baius,Michael,Michael Baius,1513.0,Belgium,Meslin-l'Evêque,1589.0,Belgium,Leuven,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,Multi,Multi
126836,Biesius,Nicolaus,Nicolaus Biesius,1516.0,Belgium,Gent,1576.0,Austria,Wien,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,Low Countries,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,1560s
126870,Le Gay,Gabriel,Gabriel Le Gay,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,,,,,Male or Unspecified,approbator,ENGLISH,1610s
126893,Hessels,Johannes,Johannes Hessels,1522.0,Belgium,Leuven,1566.0,Belgium,Leuven,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,Multi
126896,Hunnaeus,Augustinus,Augustinus Hunnaeus,1522.0,Belgium,Mechelen,1578.0,Belgium,Leuven,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s
126911,Lipsius,Justus,Justus Lipsius,1547.0,Belgium,Overijse,1606.0,Belgium,Leuven,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,LATIN,1620s
126912,Lupus,Christianus,Christianus Lupus,1611.0,Belgium,Ieper,1681.0,Belgium,Leuven,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1650s
126916,Martin,Franciscus,Franciscus Martin,1652.0,Ireland,Galway,1722.0,Belgium,Brugge,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Britain,Low Countries,,,,Male or Unspecified,author,LATIN,1620s
126933,Pontanus,Jacobus,Jacobus Pontanus,1604.0,Belgium,Hermalle-sous-Argenteau,1668.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Low Countries,,,,,Male or Unspecified,approbator,LATIN,1650s
126946,Stadius,Joannes,Joannes Stadius,1527.0,Belgium,Loenhout,1579.0,France,Paris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,France,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
126951,Titelmans,Franciscus,Franciscus Titelmans,1498.0,Belgium,Hasselt,1537.0,Italy,Fiuggi,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,Low Countries,Italy,,,,Male or Unspecified,author,LATIN,1560s
126954,Valerius,Cornelius,Cornelius Valerius,1512.0,Netherlands,Utrecht,1578.0,Belgium,Leuven,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1620s
126975,Vives,Joannes,Joannes Vives,1492.0,Spain,Valencia,1540.0,Belgium,Brugge,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Italy,Low Countries,,,,Male or Unspecified,author,LATIN,1560s
127114,Barkley,Joane,Joane Barkley,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,ENGLISH,1600s
127148,Lalleman,Baudouin,Baudouin Lalleman,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s
127149,Ghenart,Antonius,Antonius Ghenart,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,Multi
127152,Fournet,François,François Fournet,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,9,3,0,0,,,,,,Male or Unspecified,approbator,LATIN,1620s
127761,Caoult,Marie,Marie Caoult,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
127762,Du Jardin,Jenne,Jenne Du Jardin,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
127842,Raynaud,Théophile,Théophile Raynaud,1587.0,,,1663.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
127972,Le Prevost,Jean,Jean Le Prevost,1570.0,,,1634.0,,,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s
128186,Wostinus,Petrus,Petrus Wostinus,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s
128187,Goudanus,Andreas,Andreas Goudanus,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s
128188,Hannoc,Andreas,Andreas Hannoc,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s
128704,de Warlousé,Simon,Simon de Warlousé,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,Multi
128769,D.H.,I.,I. D.H.,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,1610s
128771,Rosset,François,François Rosset,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1620s
128780,Groul,Jeanne,Jeanne Groul,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1580s
128781,van Pamele,Jacob,Jacob van Pamele,1536.0,Belgium,Brugge,1587.0,Belgium,Mons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1580s
128796,Beyerlinck,Laurens,Laurens Beyerlinck,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,approbator,Multi,1620s
128798,Redman,Jean,Jean Redman,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,approbator,ENGLISH,1610s
128833,Roussel,Jean,Jean Roussel,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
128938,Pope Innocentius III,,Pope Innocentius III,1161.0,,,1216.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
128939,G.R.,M.,M. G.R.,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1590s
128958,Steuvechius,Godescalchi,Godescalchi Steuvechius,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,Multi,LATIN,1630s
128962,Roberts,John,John Roberts,1576.0,Britain,Trawsfynydd,1610.0,Britain,London,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Britain,Britain,,,,Male or Unspecified,author,FRENCH,1610s
128963,Haddock,Robert,Robert Haddock,1582.0,,,1650.0,Britain,Staffordshire,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Britain,,,,Male or Unspecified,author,FRENCH,1610s
128964,Ogilvie,John,John Ogilvie,1578.0,,,1615.0,Britain,Glasgow,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,Britain,,,,Male or Unspecified,author,LATIN,1610s
128965,of Rievaulx,Aelred,Aelred of Rievaulx,1110.0,,,1167.0,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,,,,,,Male or Unspecified,author,LATIN,Multi
128969,Rishton,Edward,Edward Rishton,1550.0,Britain,Lancashire,1585.0,France,Sainte-Menehould,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Britain,France,,,,Male or Unspecified,author,LATIN,1590s
128970,Drury,William,William Drury,1584.0,Britain,Tendring,1643.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,Britain,,,,,Male or Unspecified,author,LATIN,1620s
128972,Mailer,Henry,Henry Mailer,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,approbator,LATIN,1610s
128974,Pacheco,Placido,Placido Pacheco,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,LATIN,1630s
128982,Charlot,I.,I. Charlot,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s
128983,Gifford,William,William Gifford,,,,,,,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1610s
128984,Le Besgue,Jean,Jean Le Besgue,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1610s
128990,Barlow,Rudesind,Rudesind Barlow,1584.0,Britain,Manchester,1656.0,France,Douai,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,Britain,Low Countries,,,,Male or Unspecified,approbator,LATIN,1620s
129199,N.,C.,C. N.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1590s
129200,Doughty,Thomas,Thomas Doughty,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,Multi,ENGLISH,Multi
129201,Mogar,John,John Mogar,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,ENGLISH,1600s
129202,Lecey,Io.,Io. Lecey,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1600s
129203,Worthington,Lawrence,Lawrence Worthington,1575.0,,,1635.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1610s
129276,D.,P.,P. D.,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1630s
129320,Gerard,John,John Gerard,1564.0,Britain,Etwall,1637.0,Italy,Roma,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Britain,Italy,,,,Male or Unspecified,translator,ENGLISH,1600s
129321,Pauncefote,John,John Pauncefote,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1600s
129352,Le Flon,Urbain,Urbain Le Flon,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
129380,Tyldesley,Elizabeth,Elizabeth Tyldesley,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,dedicatee,ENGLISH,1620s
129396,Manare,Olivier,Olivier Manare,1523.0,France,Douai,1614.0,Belgium,Tournai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,1570s
129398,Garnier,Antoine,Antoine Garnier,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1570s
129399,d'Ogimont,The.,The. d'Ogimont,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s
129401,de La Cambe,Arnould,Arnould de La Cambe,,,,,,,0,0,0,0,0,0,6,0,0,0,0,2,0,0,4,0,4,0,0,0,2,4,1,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,Multi,1580s
129402,Boulengier,Adrian,Adrian Boulengier,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1570s
129421,T.,I.,I. T.,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,Multi
129422,Fourment,Fremin,Fremin Fourment,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1580s
129434,L.I.,I.,I. L.I.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1600s
129435,M.R.,A.,A. M.R.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1600s
129442,M.P.,P.,P. M.P.,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1610s
129490,Elizabeth,Deacon,Deacon Elizabeth,1581.0,,,1645.0,France,Cambrai,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Low Countries,,,,Male or Unspecified,translator,ENGLISH,1630s
129491,Lassels,Richard,Richard Lassels,1603.0,,,1668.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129492,T.,T.,T. T.,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129500,Curia,Andrieu,Andrieu Curia,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1620s
129504,Mieulx,Guillaume,Guillaume Mieulx,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,Male or Unspecified,Multi,Multi,Multi
129526,Rainolds,William,William Rainolds,1544.0,,,1594.0,Belgium,Antwerpen,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1600s
129527,Hughes,Edward,Edward Hughes,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1610s
129536,Bourgeois,Pierre,Pierre Bourgeois,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,approbator,LATIN,1620s
129539,B.,A.H.,A.H. B.,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129541,des Loix,Jean,Jean des Loix,,,,1658.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,Multi,Multi,Multi
129543,van den Wouwer,Jan,Jan van den Wouwer,1576.0,,,1636.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129546,Du Mont,G.,G. Du Mont,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129547,S.I.,F.M.A.,F.M.A. S.I.,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129555,de Broide,Philippe,Philippe de Broide,,,,1622.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1620s
129681,Damiani,Pietro,Pietro Damiani,1007.0,,,1072.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
129683,de Gruytrode,Jacques,Jacques de Gruytrode,,,,1472.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129684,I.,L.,L. I.,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129685,N.,N.,N. N.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1620s
129686,Quintin,Robert,Robert Quintin,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1630s
129706,M.,L.,L. M.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
129725,Deneux,Antoine,Antoine Deneux,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s
129738,Capelino,Georgio,Georgio Capelino,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
129739,Cotton,Edward,Edward Cotton,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
129752,Mortier,C.D.,C.D. Mortier,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1610s
129757,A.,F.,F. A.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1640s
129843,C.,M.,M. C.,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
129850,Fievet,Thomas,Thomas Fievet,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,printer/publisher,LATIN,1650s
129851,Cressy,Serenus,Serenus Cressy,1605.0,,,1674.0,Britain,West Grinstead,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,Britain,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1650s
