Id,Label,rel_pers_ref_surname,rel_pers_ref_first_name,full name,birth year,birth country,birth place,death year,death country,death place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,dutch,english,french,german,latin,spanish,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,birth region,death region,printing house,house origion,house note,gender,most involved role,most involved language,most involved period,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,X,Y
154353,Michael Candelaeus,Candelaeus,Michael,Michael Candelaeus,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,58.613037,1788.499146
154354,Bartolomeus Sceperius,Sceperius,Bartolomeus,Bartolomeus Sceperius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,-4.408336,1789.053589
154355,Robertus Februarius,Februarius,Robertus,Robertus Februarius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,-67.591118,1797.871216
154356,Joannes Bacherius,Bacherius,Joannes,Joannes Bacherius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,180.597137,1800.529541
154357,Victor Tulmeier Fuldanus,Tulmeier Fuldanus,Victor,Victor Tulmeier Fuldanus,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,120.77063,1785.744507
154358,Antoine de La Motte,de La Motte,Antoine,Antoine de La Motte,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1570s,10,10,6,0.305332,0.326081,0,0.008448,0.008448,0.000488,0,10,1,1,45,0.025452,-7.624909,1847.315063
154500,Jean Morel,Morel,Jean,Jean Morel,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1759.397217,844.011169
154586,Philip II of Spain,of Spain,Philip II,Philip II of Spain,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,Multi,Multi,Multi,5,5,5,0.360852,0.381618,0.00364,0.017782,0.017782,0.000342,0,1,89,0.6,6,0.04511,-622.831421,622.609741
154587,Pierre Doye,Doye,Pierre,Pierre Doye,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1600s,4,4,5,0.337838,0.361707,0,0.011422,0.011422,0.000302,0,7,66,1,6,0.02983,-998.115356,374.871765
154588,Nicolas Bellère,Bellère,Nicolas,Nicolas Bellère,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1600s,3,3,6,0.269772,0.278463,0,0.001593,0.001593,0.000231,0,1,81,1,3,0.004257,-802.088501,762.956909
154723,Tarquinius Gallutius,Gallutius,Tarquinius,Tarquinius Gallutius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1610s,6,6,6,0.285993,0.300382,0,0.003397,0.003397,0.000393,0,25,87,1,15,0.010365,1657.571533,-552.526367
154730,Flodoard of Reims,of Reims,Flodoard,Flodoard of Reims,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,3,3,5,0.343096,0.357073,0,0.010425,0.010425,0.000218,0,0,50,1,3,0.025939,-373.023071,-260.587311
154731,Horatius Lutius,Lutius,Horatius,Horatius Lutius,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,4,8,6,0.34971,0.375163,0.000403,0.012767,0.012767,0.000335,0,3,92,0.833333,5,0.0349,-552.012085,-791.980957
154732,Philippe d'Angoumois,d'Angoumois,Philippe,Philippe d'Angoumois,,,,1638,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s,2,2,6,0.333876,0.358374,0,0.010452,0.010452,0.000216,0,1,31,1,1,0.027108,-1194.576538,-187.637131
154756,Noël Carré,Carré,Noël,Noël Carré,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1620s,3,3,6,0.333985,0.358699,0,0.011224,0.011224,0.000234,0,1,35,1,3,0.029061,426.341278,1035.576904
154768,Arsène Schayck,Schayck,Arsène,Arsène Schayck,,,,,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1620s,15,19,5,0.380193,0.40452,0.001018,0.03198,0.03198,0.000813,0,7,86,0.657143,69,0.081658,190.91243,-448.048279
154769,Philippe Gillocq,Gillocq,Philippe,Philippe Gillocq,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1620s,2,2,6,0.313073,0.323618,0,0.004036,0.004036,0.000162,0,25,72,1,1,0.009814,1095.54895,-56.39016
154770,Ildephonsus of Toledo,of Toledo,Ildephonsus,Ildephonsus of Toledo,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s,5,5,6,0.304109,0.31722,0,0.003851,0.003851,0.000334,0,0,93,1,10,0.011591,-727.954834,-482.233582
154876,Louis Abely,Abely,Louis,Louis Abely,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,FRENCH,1630s,3,3,5,0.342981,0.365659,0,0.012107,0.012107,0.000242,0,1,89,1,3,0.031044,-387.368683,-356.056732
154877,J. Francken,Francken,J.,J. Francken,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,translator,FRENCH,1630s,1,1,6,0.271379,0.283333,0,0.001488,0.001488,0.000134,0,6,99,0,0,0.004674,1354.935791,-1249.098999
154878,Jan I Cnobbaert,Cnobbaert,Jan I,Jan I Cnobbaert,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,Cnobbaert,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1630s,2,2,6,0.336452,0.360293,0,0.01074,0.01074,0.000178,0,1,44,1,1,0.02774,-821.709595,-469.287537
154879,vander Sterre Johannes Chrysostomus,Johannes Chrysostomus,vander Sterre,vander Sterre Johannes Chrysostomus,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1630s,2,2,6,0.301915,0.316569,0,0.004448,0.004448,0.000187,0,3,52,1,1,0.011669,1464.394409,811.600037
154906,Andreas Trevigius,Trevigius,Andreas,Andreas Trevigius,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s,4,4,6,0.341382,0.356203,0,0.010655,0.010655,0.00027,0,8,79,1,6,0.027259,313.510284,-969.768066
154924,Arnobius of Sicca,of Sicca,Arnobius,Arnobius of Sicca,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,Male or Unspecified,author,LATIN,1630s,5,9,5,0.363025,0.384,0.000019,0.020667,0.020667,0.000334,0,1,95,0.8,8,0.051191,-331.315277,-222.817642
154970,Ermin François,François,Ermin,Ermin François,,,,1598,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-364.202606,1940.133545
154971,Michel William,William,Michel,Michel William,,,,1600,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-249.881393,1963.199463
154972,Philippe Richard,Richard,Philippe,Philippe Richard,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-192.742844,1941.847046
154973,Hieronymus Mercerius,Mercerius,Hieronymus,Hieronymus Mercerius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-427.114868,1921.240356
154974,Franciscus Coquianus,Coquianus,Franciscus,Franciscus Coquianus,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-301.111389,1932.438354
154975,Henricus Sebertus Dunghaes,Dunghaes,Henricus Sebertus,Henricus Sebertus Dunghaes,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,approbator,LATIN,1590s,7,7,6,0.291815,0.312252,0,0.005582,0.005582,0.000444,0,10,77,1,21,0.017471,-378.069519,1863.8479
154980,Ernest d'Isembourg,d'Isembourg,Ernest,Ernest d'Isembourg,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,dedicatee,LATIN,1640s,4,4,6,0.301737,0.316325,0,0.005145,0.005145,0.000271,0,2,39,1,6,0.013536,-85.783844,-1165.212524
154988,Scipio Scambata,Scambata,Scipio,Scipio Scambata,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,author,LATIN,1640s,1,1,6,0.242977,0.24852,0,0.000184,0.000184,0.000156,0,8,34,0,0,0.000702,1785.93103,-873.248535
155021,Barbe Van Hinnisdael,Van Hinnisdael,Barbe,Barbe Van Hinnisdael,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1640s,3,3,6,0.295943,0.309163,0,0.002995,0.002995,0.000223,0,8,34,1,3,0.00905,697.402466,-1312.318237
155036,Bruno of Würzburg,of Würzburg,Bruno,Bruno of Würzburg,,,,1045,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,author,LATIN,1640s,3,3,6,0.267659,0.278073,0,0.001025,0.001025,0.000295,0,8,34,1,3,0.004213,344.102142,-1898.439331
155037,Bernard Botty,Botty,Bernard,Bernard Botty,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,dedicatee,LATIN,1640s,4,4,6,0.300498,0.314577,0,0.003661,0.003661,0.000266,0,8,74,1,6,0.011279,816.256348,-1285.453979
155057,Carolus Fernandez de Velasco,Fernandez de Velasco,Carolus,Carolus Fernandez de Velasco,,,,1665,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,dedicatee,LATIN,1650s,2,2,6,0.272389,0.283033,0,0.000931,0.000931,0.000188,0,8,58,1,1,0.003364,372.161102,-1573.378296
155497,Dionysius Cato,Cato,Dionysius,Dionysius Cato,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,1,1,7,0.233008,0.241095,0,0.000153,0.000153,0.000165,0,11,83,0,0,0.001422,-1820.735107,836.198792
155629,Aldo Manuzio,Manuzio,Aldo,Aldo Manuzio,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,0,0,,,,,,Male or Unspecified,author,LATIN,1630s,9,14,5,0.346108,0.371878,0.00023,0.014087,0.014087,0.000627,0,0,31,0.472222,17,0.038679,-1071.473999,150.257538
155637,Quintus Curtius Rufus,Curtius Rufus,Quintus,Quintus Curtius Rufus,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,Male or Unspecified,author,LATIN,Multi,4,5,6,0.27952,0.293504,0.001118,0.001746,0.001746,0.000404,0,6,99,0.5,3,0.00655,-916.254761,-1104.585815
155644,Desiderius Erasmus,Erasmus,Desiderius,Desiderius Erasmus,,,,1536,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,3,4,7,0.23306,0.241583,0,0.000161,0.000161,0.000403,0,11,83,0.666667,2,0.002083,-1850.26123,752.3396
155647,Augustinus of Hippo,of Hippo,Augustinus,Augustinus of Hippo,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,2,2,6,0.290533,0.301472,0,0.001161,0.001161,0.000228,0,11,83,1,1,0.003979,-1086.431396,1126.418945
155654,Publius Terentius afer,Terentius afer,Publius,Publius Terentius afer,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,4,5,6,0.281323,0.296967,0.000502,0.001919,0.001919,0.000416,0,11,83,0.5,3,0.007736,-1536.628906,555.228333
155668,Hector Pinto,Pinto,Hector,Hector Pinto,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1570s,1,1,7,0.233008,0.241095,0,0.000153,0.000153,0.000165,0,11,83,0,0,0.001422,-1707.072876,818.682312
155696,Antonio de Nebrija,de Nebrija,Antonio,Antonio de Nebrija,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,1,1,7,0.233008,0.241095,0,0.000153,0.000153,0.000165,0,11,83,0,0,0.001422,-1653.660645,877.414001
155700,Gregorius Nazianzenus,Nazianzenus,Gregorius,Gregorius Nazianzenus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1570s,4,4,7,0.233113,0.241908,0,0.000166,0.000166,0.000469,0,11,83,1,6,0.002555,-1825.907837,923.353821
155742,Damianus Diaz,Diaz,Damianus,Damianus Diaz,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1570s,2,6,7,0.233034,0.241339,0,0.000157,0.000157,0.000288,0,11,83,1,1,0.001752,-1766.744019,687.441528
155915,Andreas Brentius,Brentius,Andreas,Andreas Brentius,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,5,5,6,0.336617,0.361024,0,0.011494,0.011494,0.000367,0,0,31,1,10,0.030449,-1184.881592,268.035645
155916,Joannes Brentius,Brentius,Joannes,Joannes Brentius,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,5,5,6,0.336617,0.361024,0,0.011494,0.011494,0.000367,0,0,31,1,10,0.030449,-1259.647339,277.59436
155917,Cornelis Kilianus,Kilianus,Cornelis,Cornelis Kilianus,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,5,5,6,0.336617,0.361024,0,0.011494,0.011494,0.000367,0,0,31,1,10,0.030449,-1230.446289,218.962006
155918,Arnauld de Villeneuve,de Villeneuve,Arnauld,Arnauld de Villeneuve,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-860.845154,1573.993774
155919,Andreas Dominicus Floccus,Floccus,Andreas Dominicus,Andreas Dominicus Floccus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,3,3,6,0.291649,0.311276,0,0.004957,0.004957,0.000278,0,10,77,1,3,0.014347,-538.916382,1900.966553
155920,Josse de Damhoudere,de Damhoudere,Josse,Josse de Damhoudere,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,3,3,6,0.291649,0.311276,0,0.004957,0.004957,0.000278,0,10,77,1,3,0.014347,-602.640564,1867.917236
155921,Henricus de Wyts,de Wyts,Henricus,Henricus de Wyts,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,3,3,6,0.291649,0.311276,0,0.004957,0.004957,0.000278,0,10,77,1,3,0.014347,-680.340759,1867.84314
155923,Christoph Freiesleben,Freiesleben,Christoph,Christoph Freiesleben,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,Male or Unspecified,author,LATIN,Multi,3,3,6,0.303974,0.320106,0.000037,0.006079,0.006079,0.000224,0,3,85,0.333333,1,0.015709,1532.715942,436.900299
155924,Petrus Aurol,Aurol,Petrus,Petrus Aurol,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,1610s,6,6,6,0.291815,0.302846,0.000006,0.003035,0.003035,0.000383,0,3,85,0.666667,10,0.008581,1425.1875,468.482025
155925,Jacques Gay,Gay,Jacques,Jacques Gay,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.30187,0.316325,0,0.00428,0.00428,0.000123,0,3,52,0,0,0.01101,1063.530762,1454.721802
155926,Adrianus Junius,Junius,Adrianus,Adrianus Junius,,,,,,,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,1,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,7,18,5,0.358329,0.387512,0.002094,0.017379,0.017379,0.000558,0,1,97,0.333333,7,0.047828,-803.355103,-100.184914
155927,Joannes Vervliet,Vervliet,Joannes,Joannes Vervliet,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1610s,2,2,6,0.263869,0.275512,0,0.000473,0.000473,0.000244,0,1,97,1,1,0.001705,-1133.478271,-830.399658
155928,Jean-André d'Odrimont,d'Odrimont,Jean-André,Jean-André d'Odrimont,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,2,2,6,0.263869,0.275512,0,0.000473,0.000473,0.000244,0,1,97,1,1,0.001705,-1214.77124,-734.610168
155929,Pierre de la Meschinière,de la Meschinière,Pierre,Pierre de la Meschinière,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s,2,2,6,0.291607,0.311033,0,0.004822,0.004822,0.00021,0,10,77,1,1,0.013711,-925.297607,1695.53772
155930,. Ulpien,Ulpien,.,. Ulpien,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.273333,0.283276,0,0.001719,0.001719,0.000119,0,3,22,0,0,0.004196,1648.314087,296.044525
155932,Gerard de Vivre,de Vivre,Gerard,Gerard de Vivre,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,author,FRENCH,Multi,2,2,6,0.299226,0.321846,0,0.006392,0.006392,0.000179,0,0,77,1,1,0.018545,-1018.918274,798.654419
155933,Christophorus Vladeraccus,Vladeraccus,Christophorus,Christophorus Vladeraccus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-432.794495,1803.069092
155937,Orazio Torsellini,Torsellini,Orazio,Orazio Torsellini,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.333822,0.35813,0,0.010175,0.010175,0.000124,0,1,31,0,0,0.026236,-950.350098,-348.731659
155938,Jean Voellus,Voellus,Jean,Jean Voellus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.333822,0.35813,0,0.010175,0.010175,0.000124,0,1,31,0,0,0.026236,-1240.033691,-67.425179
155940,Johann Wilhelm Blitterdorff,Blitterdorff,Johann Wilhelm,Johann Wilhelm Blitterdorff,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,3,3,5,0.340475,0.363463,0,0.010967,0.010967,0.000255,0,1,31,1,3,0.028662,-988.010681,179.398361
155941,Johann Sybrich,Sybrich,Johann,Johann Sybrich,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s,4,6,5,0.340532,0.363707,0,0.01125,0.01125,0.00033,0,1,31,0.833333,5,0.029548,-972.228516,118.962532
155942,Maffeo Leoni,Leoni,Maffeo,Maffeo Leoni,,,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,6,11,6,0.300498,0.323959,0.000044,0.007079,0.007079,0.000409,0,0,91,0.8,12,0.021636,-841.508911,831.453918
155943,Matteo Senarega,Senarega,Matteo,Matteo Senarega,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,4,4,6,0.29315,0.313106,0,0.005363,0.005363,0.000285,0,0,91,1,6,0.015879,-914.961731,1191.773926
155946,Maximilien Bailloeul,Bailloeul,Maximilien,Maximilien Bailloeul,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,3,3,6,0.29169,0.303846,0,0.004124,0.004124,0.000225,0,3,43,1,3,0.010076,1025.102173,1059.193848
155947,Cypriano Soarez,Soarez,Cypriano,Cypriano Soarez,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,1,0,0,,,,,,Male or Unspecified,author,LATIN,Multi,2,5,6,0.34605,0.372886,0,0.014455,0.014455,0.000174,0,1,52,1,1,0.037246,611.489258,957.047302
155948,Michaelis Ophovius,Ophovius,Michaelis,Michaelis Ophovius,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,2,2,6,0.294879,0.304772,0,0.002111,0.002111,0.000181,0,11,50,1,1,0.005486,-665.604065,972.679199
