ODIS_PERS_ID,Degree,Degree Centrality,Eigenvector,Clustering,Closeness,Betweenness,modularity_class,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
129539,5,0.0024271844660194173,0.015442890277300765,1.0,0.3498025623609946,0.0,1,B.,A.H.,A.H. B.,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129541,6,0.002912621359223301,0.01595019050225892,0.6666666666666666,0.35100628762720587,9.414393908219917e-05,1,des Loix,Jean,Jean des Loix,,,,1658.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,Multi,Multi,Multi
129543,6,0.002912621359223301,0.014648806162051947,1.0,0.3439636728526927,0.0,3,van den Wouwer,Jan,Jan van den Wouwer,1576.0,,,1636.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129546,9,0.004368932038834952,0.006364218074260293,1.0,0.31424037949619843,0.0,3,Du Mont,G.,G. Du Mont,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129547,9,0.004368932038834952,0.006364218074260293,1.0,0.31424037949619843,0.0,3,S.I.,F.M.A.,F.M.A. S.I.,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
129555,2,0.000970873786407767,0.003032881340644759,1.0,0.2879391028495865,0.0,0,de Broide,Philippe,Philippe de Broide,,,,1622.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1620s
129681,6,0.002912621359223301,0.014227922090282183,1.0,0.34257742127444507,0.0,6,Damiani,Pietro,Pietro Damiani,1007.0,,,1072.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
129683,4,0.001941747572815534,0.006794681842228654,1.0,0.320007614696364,0.0,2,de Gruytrode,Jacques,Jacques de Gruytrode,,,,1472.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129684,3,0.0014563106796116505,0.010547439243069225,1.0,0.3392729991168003,0.0,2,I.,L.,L. I.,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,author,ENGLISH,1630s
129685,4,0.001941747572815534,0.010842745700564019,1.0,0.33932943175138397,0.0,2,N.,N.,N. N.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1620s
129686,3,0.0014563106796116505,0.005982440092025326,1.0,0.29965460394966514,0.0,2,Quintin,Robert,Robert Quintin,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1630s
129706,2,0.000970873786407767,0.002213644511836992,1.0,0.2874522394940567,0.0,0,M.,L.,L. M.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
129725,3,0.0014563106796116505,0.013122765766755418,1.0,0.34074637442614336,0.0,1,Deneux,Antoine,Antoine Deneux,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1610s
129738,5,0.0024271844660194173,0.009906574185037502,1.0,0.33558949558962337,0.0,3,Capelino,Georgio,Georgio Capelino,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
129739,5,0.0024271844660194173,0.009906574185037502,1.0,0.33558949558962337,0.0,3,Cotton,Edward,Edward Cotton,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
129752,6,0.002912621359223301,0.015898803448316838,1.0,0.3501628121677516,0.0,1,Mortier,C.D.,C.D. Mortier,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1610s
129757,5,0.0024271844660194173,0.0034607622803449795,1.0,0.2940398592806746,0.0,8,A.,F.,F. A.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1640s
129843,2,0.000970873786407767,0.004396056678754806,1.0,0.30044897550652727,0.0,3,C.,M.,M. C.,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1620s
129850,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,Fievet,Thomas,Thomas Fievet,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,printer/publisher,LATIN,1650s
129851,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,Cressy,Serenus,Serenus Cressy,1605.0,,,1674.0,Britain,West Grinstead,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,Britain,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1650s
129978,4,0.001941747572815534,0.007488632983690497,1.0,0.30362383445294244,0.0,10,Parenty,Thomas,Thomas Parenty,1523.0,Belgium,Brussel,1576.0,France,Arras,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,dedicatee,LATIN,1570s
129994,2,0.000970873786407767,0.005091644553653104,1.0,0.2987331298417514,0.0,10,de Pellevé,Philippe,Philippe de Pellevé,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1590s
130006,1,0.0004854368932038835,0.0014878791676657076,0.0,0.2700620259053906,0.0,6,G.,J.,J. G.,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,author,ENGLISH,1650s
130497,4,0.001941747572815534,0.004769606556462724,1.0,0.30155928214180644,0.0,25,Bouvet,Peter,Peter Bouvet,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1620s
130541,5,0.0024271844660194173,0.0034852101764315884,1.0,0.2897384666509474,0.0,8,Venero,Alonso,Alonso Venero,,Spain,Burgos,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Iberian Union,,,,,Male or Unspecified,author,LATIN,1650s
130567,3,0.0014563106796116505,0.0035414427322503087,1.0,0.2986019531161183,0.0,8,Serrurier,Anne,Anne Serrurier,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1640s
130658,3,0.0014563106796116505,0.007344096681159598,1.0,0.30599198195430033,0.0,1,de Moraes,Sebastiao,Sebastiao de Moraes,1534.0,,,1588.0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s
130724,1,0.0004854368932038835,0.002915818777727177,0.0,0.2844462553944953,0.0,22,Rubus,Joannes,Joannes Rubus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
130820,10,0.0048543689320388345,0.018956369455350012,0.8888888888888888,0.34074637442614336,5.841713353030433e-05,10,Lentailleur,Jean,Jean Lentailleur,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,unspecified,LATIN,Multi
130842,3,0.0014563106796116505,0.012239205766208114,1.0,0.3431536658855039,0.0,8,D.P.,S.,S. D.P.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1610s
130852,7,0.0033980582524271844,0.010124521830846972,1.0,0.3045303095520705,0.0,10,Fernamus,Robertus,Robertus Fernamus,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s
130860,5,0.0024271844660194173,0.016946261043908062,1.0,0.3540521596128636,0.0,7,Vrancx,Cornelius,Cornelius Vrancx,1530.0,,,1615.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1600s
130866,11,0.005339805825242718,0.012363915960685192,0.7272727272727273,0.3151627597233617,1.0891482297259075e-05,10,Brumelius,Nicolas,Nicolas Brumelius,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s
130867,5,0.0024271844660194173,0.008671752312367715,1.0,0.30448485726706276,0.0,10,Manare,Petrus,Petrus Manare,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1580s
130868,14,0.006796116504854369,0.017487443266945932,0.7032967032967034,0.3324720573157302,3.911092858681972e-05,10,de Daure,Warner,Warner de Daure,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,Multi
130869,9,0.004368932038834952,0.015496406024340367,1.0,0.3312304828201527,0.0,10,Du Gardin,Philippe,Philippe Du Gardin,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s
130870,9,0.004368932038834952,0.015496406024340367,1.0,0.3312304828201527,0.0,10,Wedius,Joannes,Joannes Wedius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s
130871,8,0.003883495145631068,0.009457646663887008,1.0,0.3140468817255727,0.0,10,Lucas,Franciscus,Franciscus Lucas,1549.0,Belgium,Brugge,1619.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,approbator,LATIN,1590s
130872,8,0.003883495145631068,0.009457646663887008,1.0,0.3140468817255727,0.0,10,Poullain,Jacobus,Jacobus Poullain,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,approbator,LATIN,1590s
130874,3,0.0014563106796116505,0.015347828503502603,1.0,0.34998259455984226,0.0,1,Venerabilis,Petrus,Petrus Venerabilis,1092.0,,,1156.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1590s
130875,8,0.003883495145631068,0.008462104346772192,1.0,0.2874117418553565,0.0,10,Widow Lodewijk De Winde,(?),(?) Widow Lodewijk De Winde,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,de Winde,Low Countries,,Female Pri/Pub,printer/publisher,LATIN,1570s
130964,8,0.003883495145631068,0.03040259953827941,1.0,0.3710528453418189,0.0,1,Charlier,Jean,Jean Charlier,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,LATIN,1630s
131036,36,0.017475728155339806,0.06075093460933109,0.21904761904761905,0.40776504970803923,0.005998510902542487,1,of Spain,Isabella Clara Eugenia,Isabella Clara Eugenia of Spain,1566.0,Spain,Segovia,1633.0,Belgium,Brussel,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,3,1,6,4,0,0,Iberian Union,Low Countries,,,,Male or Unspecified,dedicatee,FRENCH,1620s
131037,26,0.01262135922330097,0.05606757650387472,0.3169230769230769,0.39736044871237247,0.0018621217962897685,1,of Austria,Albert,Albert of Austria,1559.0,Austria,Wien,1621.0,Belgium,Brussel,0,0,0,1,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,2,4,5,1,0,0,Holy Roman Empire,Low Countries,,,,Male or Unspecified,dedicatee,LATIN,1620s
131174,7,0.0033980582524271844,0.008006088175597784,1.0,0.291894197122524,0.0,10,de Ronsard,P.,P. de Ronsard,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,LATIN,1560s
131175,9,0.004368932038834952,0.009771566665941507,1.0,0.2920195453319955,0.0,10,Rosymbosius,Claudius,Claudius Rosymbosius,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1560s
131185,3,0.0014563106796116505,0.0013501170662153302,1.0,0.2686749036862005,0.0,5,de Sotomayor,Antonio,Antonio de Sotomayor,1557.0,,,1648.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
131186,3,0.0014563106796116505,0.0013501170662153302,1.0,0.2686749036862005,0.0,5,de Mendoza,Juan,Juan de Mendoza,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
131187,3,0.0014563106796116505,0.0013501170662153302,1.0,0.2686749036862005,0.0,5,de Huerta,Sebastian,Sebastian de Huerta,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1630s
131235,8,0.003883495145631068,0.022120291390380107,1.0,0.36113445630896096,0.0,10,Marchant,Pierre,Pierre Marchant,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1600s
131294,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Surius,Joannes,Joannes Surius,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
133743,4,0.001941747572815534,0.013763554412343152,1.0,0.3388784956294552,0.0,22,de Montmorency,Florent,Florent de Montmorency,1580.0,France,Douai,1659.0,France,Lille,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,LATIN,1610s
133900,3,0.0014563106796116505,0.003428224975876257,1.0,0.2889996520313529,0.0,2,Eliseus,Onuphrius,Onuphrius Eliseus,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,DUTCH,1650s
133901,4,0.001941747572815534,0.0043049179748810736,0.6666666666666666,0.2903157170470073,4.363045437749436e-06,2,Pickford,Edward,Edward Pickford,1601.0,,,1657.0,,,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,Male or Unspecified,approbator,Multi,1650s
133902,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,Constable,Augustine,Augustine Constable,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,LATIN,1650s
133903,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,Stapleton,Benedictus,Benedictus Stapleton,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,LATIN,1650s
133904,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,a Sancto Augustino,Leander,Leander a Sancto Augustino,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,LATIN,1650s
133905,19,0.009223300970873786,0.00805585506977027,0.47953216374269003,0.3131790825436476,0.0006205295667300474,8,Denys,Martin,Martin Denys,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,Male or Unspecified,approbator,LATIN,1650s
133906,11,0.005339805825242718,0.002287786945387892,1.0,0.27827698045141464,0.0,8,Proger,T.,T. Proger,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,LATIN,1650s
133907,6,0.002912621359223301,0.01714682582833605,1.0,0.34390568841694547,0.0,6,Hydarus,Guilielmus,Guilielmus Hydarus,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,approbator,ENGLISH,1630s
133910,2,0.000970873786407767,0.0008386857408341741,1.0,0.26945562590005556,0.0,1,a Sancto Edmundo,Laurentius,Laurentius a Sancto Edmundo,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,ENGLISH,1650s
133911,2,0.000970873786407767,0.0008386857408341741,1.0,0.26945562590005556,0.0,1,Dayus,Nicolaus,Nicolaus Dayus,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,approbator,ENGLISH,1650s
134168,3,0.0014563106796116505,0.0038960086305366085,0.6666666666666666,0.3040310795364114,7.15761227564703e-05,11,de Soulfour,Nicolas,Nicolas de Soulfour,1539.0,,,1624.0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1620s
134729,3,0.0014563106796116505,0.012058120934236688,1.0,0.34896485523252146,0.0,10,de Saint-Amand,Hieromette,Hieromette de Saint-Amand,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1590s
137729,1,0.0004854368932038835,0.010174176494078892,0.0,0.3322013586857711,0.0,1,Alvarez,Emmanuel,Emmanuel Alvarez,1526.0,,,1583.0,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
137852,3,0.0014563106796116505,0.012920793083787564,1.0,0.3486666456484909,0.0,3,Lanthus,Gaspard,Gaspard Lanthus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1590s
137853,3,0.0014563106796116505,0.006781360718994934,1.0,0.3127469789497655,0.0,10,d'Evia,Francisco,Francisco d'Evia,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
138454,4,0.001941747572815534,0.0026021172564473978,0.6666666666666666,0.29239623673345566,0.0002676274933872441,0,Pighius,Stephanus Wijnand,Stephanus Wijnand Pighius,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi
138480,3,0.0014563106796116505,0.006583661744731734,1.0,0.29656178858690513,0.0,2,Bellerus,Petrus I,Petrus I Bellerus,1530.0,,,,Belgium,Liège,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,Low Countries,,,,Male or Unspecified,printer/publisher,LATIN,1620s
138555,12,0.005825242718446602,0.0005031297481931801,0.6818181818181818,0.2476989489666489,0.0019318455089425072,2,Bellerus,Petrus II,Petrus II Bellerus,,,,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,Male or Unspecified,printer/publisher,LATIN,1640s
140264,2,0.000970873786407767,0.0010387860466243382,1.0,0.26074240077828736,0.0,5,Borremans,Pierre II,Pierre II Borremans,1602.0,France,Douai,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low Countries,,Borremans,Low Countries,,Male or Unspecified,printer/publisher,FRENCH,1620s
140484,1,0.0004854368932038835,1.3338704046325258e-05,0.0,0.19835182729113468,0.0,2,Platel,Jacques,Jacques Platel,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,Male or Unspecified,author,LATIN,1650s
142352,1,0.0004854368932038835,0.003223200390572276,0.0,0.28891779403615925,0.0,2,Labenus,Johannes,Johannes Labenus,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
142356,1,0.0004854368932038835,0.003223200390572276,0.0,0.28891779403615925,0.0,2,De Roose,Valentinus,Valentinus De Roose,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,Male or Unspecified,author,LATIN,1650s
142358,1,0.0004854368932038835,0.003223200390572276,0.0,0.28891779403615925,0.0,2,Périn,Léonard,Léonard Périn,1567.0,France,Stenay,1638.0,France,Besançon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low Countries,France,,,,Male or Unspecified,author,FRENCH,1620s
142663,1,0.0004854368932038835,0.0001529454534448105,0.0,0.23187639732772453,0.0,11,Nutius,Martinus I,Martinus I Nutius,,,,1558.0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,Nutius,Low Countries,founder,Male or Unspecified,Multi,SPANISH,1560s
142680,39,0.018932038834951457,0.004828805475955799,0.01349527665317139,0.30276766751103,0.02568089817174876,11,Borrewater,Marie,Marie Borrewater,,,,1587.0,Belgium,Antwerpen,0,0,0,0,0,0,0,0,0,74,0,0,0,0,1,0,36,26,15,46,2,0,0,0,0,0,0,0,0,,Low Countries,Nutius,Low Countries,,Male or Unspecified,printer/publisher,LATIN,1560s
142697,49,0.02378640776699029,0.005769496952046394,0.016156462585034014,0.30227419524215743,0.03157610806990421,11,Nutius,Philippus,Philippus Nutius,,,,,,,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,48,7,0,41,15,0,0,0,0,0,0,0,0,,,Nutius,Low Countries,,Male or Unspecified,printer/publisher,LATIN,1560s
142698,2,0.000970873786407767,0.010451310151729095,1.0,0.3322554631415831,0.0,1,Nutius,Martinus II,Martinus II Nutius,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,Nutius,Low Countries,,Male or Unspecified,printer/publisher,LATIN,1600s
142867,5,0.0024271844660194173,0.020202056120364485,1.0,0.36100664372488417,0.0,1,de Alcántara,Pedro,Pedro de Alcántara,1499.0,,,1562.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1620s
142886,3,0.0014563106796116505,0.004327288375906496,1.0,0.29794779373292246,0.0,8,Surin,Jean-Joseph,Jean-Joseph Surin,1600.0,,,1665.0,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1640s
142943,4,0.001941747572815534,0.011421717854867874,1.0,0.33619784833377064,0.0,7,de Gavre,Baudouin,Baudouin de Gavre,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1600s
143190,7,0.0033980582524271844,0.02514417757078684,0.7619047619047619,0.36075128977706816,6.29837633934704e-06,1,van Keerberghen,Jan I,Jan I van Keerberghen,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,Multi
